user_id,city,age_group,user_type,orders_per_month,avg_order_value_inr,delivery_time_min,campaign_exposed,discount_used,zepto_pass_member,order_category,repeat_purchase
1639,Mumbai,35-44,Returning,5,273.93,8.58,Festival Offer,1,0,Private Label,0
1640,Delhi,35-44,Returning,5,366.21,9.64,Influencer,1,1,Household,0
1641,Hyderabad,25-34,New,4,318.08,8.64,Influencer,0,0,Grocery,1
1642,Mumbai,25-34,Returning,6,543.59,9.11,Uncle Ji,0,1,Household,0
1643,Chennai,35-44,Returning,6,296.57,7.8,Influencer,0,1,Grocery,1
1644,Delhi,25-34,Returning,4,200.09,7.81,Uncle Ji,1,1,Personal Care,0
1645,Mumbai,18-24,Returning,5,471.77,9.03,Influencer,1,1,Household,1
1646,Bangalore,35-44,Returning,4,403.3,9.03,Influencer,0,0,Personal Care,1
1647,Jaipur,25-34,New,6,544.84,10.32,Referral,1,1,Personal Care,1
1648,Hyderabad,18-24,Returning,9,517.48,9.55,Festival Offer,1,0,Personal Care,1
1649,Mumbai,25-34,Returning,5,414.9,8.06,Influencer,0,1,Household,0
1650,Delhi,18-24,Returning,3,246.82,6.88,Zepto Pass,0,0,Household,1
1651,Bangalore,18-24,New,8,276.23,10.12,Influencer,1,0,Household,1
1652,Pune,35-44,Returning,5,207.22,9.3,Meme Marketing,0,0,Snacks,0
1653,Delhi,18-24,Returning,1,403.41,10.25,Referral,0,0,Personal Care,1
1654,Jaipur,25-34,New,4,340.96,9.49,Referral,0,1,Snacks,1
1655,Delhi,25-34,New,5,398.31,11.51,Influencer,1,1,Grocery,1
1656,Bangalore,18-24,Returning,10,440.83,8.48,Meme Marketing,1,0,Household,1
1657,Delhi,45+,Returning,8,647.8,8.86,Festival Offer,0,0,Private Label,1
1658,Bangalore,18-24,Returning,3,489.7,9.99,Influencer,0,1,Grocery,1
1659,Mumbai,25-34,New,5,428.56,10.09,Zepto Pass,0,0,Personal Care,1
1660,Surat,25-34,Returning,6,232.22,9.29,Referral,0,1,Personal Care,1
1661,Bangalore,18-24,Returning,9,423.15,6.41,Referral,1,0,Snacks,1
1662,Bangalore,18-24,New,7,525.82,6.15,Festival Offer,1,1,Household,0
1663,Hyderabad,35-44,Returning,4,466.9,8.22,Meme Marketing,0,1,Household,1
1664,Bangalore,45+,New,7,294.26,8.83,Uncle Ji,0,0,Grocery,0
1665,Bangalore,18-24,New,6,374.83,6,Festival Offer,0,0,Grocery,1
1666,Pune,25-34,Returning,7,428.8,8.76,Meme Marketing,0,1,Grocery,1
1667,Surat,35-44,Returning,6,371.03,9.78,Zepto Pass,1,1,Private Label,1
1668,Mumbai,35-44,New,11,345.95,8.71,Meme Marketing,0,1,Private Label,0
1669,Jaipur,25-34,Returning,6,162.34,9.24,Festival Offer,0,1,Personal Care,1
1670,Hyderabad,25-34,New,7,327.82,9.68,Uncle Ji,0,0,Personal Care,1
1671,Pune,25-34,New,2,450.14,6.4,Zepto Pass,1,0,Personal Care,1
1672,Chennai,35-44,New,6,525.01,9.78,Zepto Pass,1,0,Household,1
1673,Surat,35-44,Returning,5,429.14,7.7,Uncle Ji,0,1,Personal Care,1
1674,Mumbai,18-24,Returning,6,547.13,8.44,Influencer,1,0,Snacks,1
1675,Mumbai,25-34,Returning,6,410.57,7.81,Meme Marketing,0,1,Grocery,1
1676,Chennai,45+,Returning,6,314.67,10.41,Festival Offer,1,1,Household,0
1677,Jaipur,35-44,Returning,10,363.12,7.04,Zepto Pass,1,1,Private Label,0
1678,Bangalore,45+,New,9,479.88,10.87,Festival Offer,1,0,Grocery,0
1679,Pune,35-44,Returning,7,387.83,12.39,Meme Marketing,1,0,Personal Care,0
1680,Delhi,25-34,Returning,13,342.9,6.47,Uncle Ji,1,1,Private Label,1
1681,Hyderabad,25-34,Returning,6,233.1,7.92,Referral,1,0,Private Label,1
1682,Delhi,25-34,New,5,312.82,9.72,Uncle Ji,1,1,Private Label,1
1683,Chennai,18-24,Returning,6,372.35,7.31,Meme Marketing,1,1,Grocery,1
1684,Mumbai,25-34,New,13,350.24,8.39,Zepto Pass,1,0,Household,0
1685,Jaipur,35-44,Returning,5,303.05,9.06,Meme Marketing,0,0,Grocery,1
1686,Mumbai,18-24,Returning,8,606.89,7.73,Referral,0,0,Snacks,1
1687,Hyderabad,35-44,New,6,492.05,8.92,Zepto Pass,0,1,Personal Care,1
1688,Mumbai,25-34,Returning,3,683.06,10.22,Referral,1,0,Household,0
1689,Mumbai,45+,New,3,227.38,8.68,Influencer,1,1,Household,0
1690,Hyderabad,18-24,Returning,4,457.58,7.24,Festival Offer,0,1,Personal Care,1
1691,Pune,18-24,Returning,2,367.85,10.55,Uncle Ji,1,0,Snacks,0
1692,Pune,25-34,New,7,422.36,10.88,Influencer,1,1,Private Label,1
1693,Hyderabad,18-24,New,10,642.09,9.35,Meme Marketing,0,1,Personal Care,0
1694,Jaipur,35-44,Returning,9,211.26,7.33,Influencer,0,1,Private Label,1
1695,Chennai,35-44,New,5,351.27,7.48,Uncle Ji,1,0,Personal Care,1
1696,Surat,18-24,New,8,330.22,5.25,Zepto Pass,1,0,Grocery,1
1697,Mumbai,25-34,New,3,351.59,7.91,Festival Offer,0,0,Snacks,0
1698,Jaipur,25-34,Returning,11,166.72,10.4,Referral,1,0,Snacks,1
1699,Mumbai,25-34,Returning,6,574.24,7.77,Zepto Pass,1,0,Personal Care,0
1700,Surat,45+,New,3,579.01,7.37,Festival Offer,1,1,Snacks,0
1701,Chennai,35-44,New,2,489.83,10.33,Influencer,1,0,Private Label,1
1702,Pune,25-34,New,6,259.39,10.53,Meme Marketing,1,1,Snacks,1
1703,Jaipur,35-44,New,10,453.32,8,Influencer,1,1,Snacks,1
1704,Bangalore,25-34,Returning,7,523.92,9.56,Uncle Ji,0,0,Snacks,1
1705,Bangalore,45+,Returning,5,466.61,7.5,Uncle Ji,1,0,Household,1
1706,Surat,25-34,New,10,414.08,8.29,Meme Marketing,1,1,Personal Care,0
1707,Bangalore,35-44,Returning,5,589.27,6.07,Festival Offer,0,1,Grocery,1
1708,Pune,35-44,Returning,3,334.9,9.34,Zepto Pass,1,0,Grocery,1
1709,Surat,18-24,Returning,3,399.74,8.65,Uncle Ji,0,1,Household,1
1710,Pune,35-44,Returning,4,495.07,7.79,Uncle Ji,0,0,Household,1
1711,Chennai,18-24,Returning,2,458.14,8.66,Meme Marketing,1,1,Grocery,1
1712,Mumbai,25-34,New,5,487.2,8.48,Zepto Pass,0,0,Private Label,1
1713,Chennai,25-34,New,4,484.02,7.56,Influencer,0,0,Grocery,1
1714,Chennai,45+,New,7,482.98,9.4,Referral,1,0,Grocery,1
1715,Pune,35-44,New,7,376.22,8.35,Meme Marketing,1,1,Personal Care,0
1716,Surat,35-44,Returning,7,336.3,8.6,Zepto Pass,1,1,Grocery,1
1717,Surat,35-44,Returning,9,436.46,6.61,Referral,0,0,Grocery,1
1718,Bangalore,25-34,Returning,5,601.34,8.61,Meme Marketing,0,0,Snacks,1
1719,Delhi,45+,Returning,9,417.02,8.53,Influencer,0,0,Household,1
1720,Mumbai,25-34,Returning,6,491.93,7.56,Influencer,1,0,Grocery,0
1721,Pune,25-34,Returning,5,433.49,9.6,Zepto Pass,1,0,Grocery,1
1722,Bangalore,18-24,New,6,664.05,5.64,Zepto Pass,1,0,Private Label,0
1723,Jaipur,35-44,New,8,403.45,8.08,Influencer,1,0,Grocery,0
1724,Delhi,35-44,Returning,12,492.34,9.26,Influencer,0,0,Personal Care,0
1725,Delhi,25-34,New,4,333.73,11.95,Meme Marketing,1,1,Private Label,0
1726,Pune,18-24,Returning,3,285.55,6.75,Festival Offer,0,1,Grocery,1
1727,Hyderabad,35-44,New,7,419.17,8.93,Festival Offer,0,1,Personal Care,0
1728,Mumbai,18-24,Returning,8,561.73,9.62,Zepto Pass,1,1,Household,1
1729,Delhi,35-44,Returning,6,496.03,8.9,Referral,0,0,Grocery,1
1730,Pune,45+,New,6,169.63,6.95,Influencer,1,0,Household,1
1731,Pune,25-34,Returning,4,507.94,8.07,Referral,0,1,Grocery,0
1732,Bangalore,18-24,New,5,236.24,5.14,Zepto Pass,1,1,Private Label,0
1733,Jaipur,35-44,Returning,15,520.8,8.81,Zepto Pass,0,0,Private Label,0
1734,Hyderabad,35-44,Returning,7,485.33,6.68,Uncle Ji,1,0,Personal Care,1
1735,Mumbai,25-34,Returning,2,402.02,9.48,Influencer,0,1,Snacks,1
1736,Surat,45+,Returning,3,507.27,7.82,Festival Offer,1,1,Personal Care,1
1737,Chennai,18-24,New,7,388.3,7.68,Festival Offer,1,1,Grocery,1
1738,Jaipur,25-34,Returning,4,437.92,9.05,Zepto Pass,1,1,Household,0
1739,Jaipur,35-44,Returning,5,247.41,9.19,Zepto Pass,1,0,Household,0
1740,Bangalore,35-44,Returning,6,389.26,10.11,Influencer,1,0,Grocery,1
1741,Surat,18-24,New,5,530.86,8.41,Uncle Ji,1,1,Snacks,0
1742,Delhi,35-44,Returning,8,260.26,8.64,Uncle Ji,1,0,Snacks,1
1743,Delhi,25-34,Returning,9,518.23,6.72,Uncle Ji,0,0,Snacks,1
1744,Bangalore,25-34,New,9,177.75,10.97,Uncle Ji,1,1,Grocery,1
1745,Pune,18-24,Returning,5,277.25,7.4,Meme Marketing,1,0,Private Label,1
1746,Delhi,35-44,New,7,382.23,9.89,Influencer,1,1,Private Label,0
1747,Hyderabad,18-24,Returning,8,438.43,9.9,Influencer,0,0,Grocery,0
1748,Mumbai,25-34,Returning,6,351.27,9.4,Influencer,1,1,Private Label,0
1749,Jaipur,18-24,Returning,4,348,8.44,Festival Offer,0,1,Snacks,0
1750,Jaipur,35-44,Returning,9,552.86,8.26,Uncle Ji,1,0,Private Label,0
1751,Hyderabad,25-34,Returning,6,562.64,8.7,Uncle Ji,1,0,Grocery,1
1752,Surat,35-44,New,10,369.07,5.94,Festival Offer,1,0,Private Label,0
1753,Delhi,18-24,New,6,372.71,8.76,Festival Offer,1,0,Private Label,1
1754,Jaipur,25-34,Returning,4,385.55,11.03,Zepto Pass,0,0,Private Label,0
1755,Chennai,25-34,New,6,686.13,8.46,Meme Marketing,1,0,Private Label,0
1756,Surat,35-44,New,6,422.04,8.75,Festival Offer,0,1,Grocery,1
1757,Mumbai,45+,Returning,5,608.52,7.26,Influencer,1,1,Personal Care,1
1758,Mumbai,18-24,New,4,507.84,9.08,Meme Marketing,1,0,Private Label,1
1759,Jaipur,25-34,New,5,407.42,7.63,Festival Offer,0,0,Personal Care,1
1760,Bangalore,18-24,Returning,8,342.31,10.07,Influencer,1,0,Grocery,1
1761,Surat,25-34,New,9,513.5,10.51,Uncle Ji,1,1,Household,1
1762,Jaipur,18-24,Returning,8,325.66,10.84,Uncle Ji,0,0,Personal Care,0
1763,Bangalore,25-34,Returning,11,373.62,6.63,Influencer,1,0,Grocery,1
1764,Jaipur,25-34,Returning,6,499.06,9.88,Referral,1,0,Household,1
1765,Chennai,25-34,New,12,391.13,9.77,Uncle Ji,0,1,Private Label,1
1766,Surat,25-34,Returning,10,372.61,8.18,Zepto Pass,0,1,Grocery,1
1767,Pune,35-44,Returning,8,383.05,10.59,Festival Offer,1,1,Snacks,1
1768,Mumbai,25-34,Returning,3,337.6,9.42,Uncle Ji,0,0,Household,1
1769,Jaipur,18-24,New,9,473.94,10.86,Zepto Pass,0,0,Snacks,0
1770,Chennai,35-44,Returning,6,424.35,6.9,Meme Marketing,0,0,Private Label,1
1771,Bangalore,18-24,Returning,9,257.26,7.73,Uncle Ji,1,1,Private Label,1
1772,Bangalore,25-34,Returning,3,361.5,8.94,Festival Offer,1,0,Personal Care,1
1773,Mumbai,25-34,Returning,6,375.96,10.56,Uncle Ji,0,0,Private Label,0
1774,Hyderabad,25-34,Returning,2,375.11,9.48,Festival Offer,1,0,Personal Care,1
1775,Jaipur,18-24,Returning,11,491.89,7.38,Meme Marketing,1,1,Household,1
1776,Surat,25-34,New,5,335.74,11.46,Festival Offer,1,0,Snacks,1
1777,Delhi,45+,Returning,3,744.47,8.36,Zepto Pass,1,0,Household,0
1778,Bangalore,25-34,New,5,586.27,7.43,Referral,1,1,Snacks,1
1779,Surat,25-34,Returning,3,585.69,7.64,Festival Offer,0,0,Grocery,1
1780,Surat,25-34,New,9,295.96,6.8,Festival Offer,0,1,Household,1
1781,Pune,18-24,Returning,10,176.33,5.43,Zepto Pass,1,0,Grocery,0
1782,Surat,25-34,New,7,379.31,8.63,Influencer,1,1,Snacks,1
1783,Surat,35-44,Returning,12,455.22,6.47,Influencer,1,0,Personal Care,1
1784,Pune,18-24,Returning,5,400.56,9.27,Influencer,0,0,Household,1
1785,Bangalore,18-24,New,6,356.42,10.28,Festival Offer,1,1,Household,1
1786,Surat,18-24,New,3,211.08,9.36,Meme Marketing,1,0,Personal Care,1
1787,Hyderabad,25-34,New,12,339.34,8.87,Zepto Pass,1,1,Personal Care,1
1788,Hyderabad,45+,Returning,6,390.83,6.49,Festival Offer,1,1,Private Label,1
1789,Chennai,18-24,Returning,12,360.56,10.07,Uncle Ji,0,1,Private Label,1
1790,Pune,25-34,Returning,7,359.87,11.72,Festival Offer,1,0,Snacks,0
1791,Chennai,18-24,New,4,324.21,10.91,Influencer,1,1,Household,1
1792,Pune,45+,Returning,4,618.58,6.8,Zepto Pass,1,1,Personal Care,0
1793,Jaipur,18-24,Returning,5,505.01,8.68,Uncle Ji,0,1,Personal Care,0
1794,Jaipur,25-34,Returning,3,534.72,8.38,Zepto Pass,1,0,Grocery,1
1795,Surat,35-44,Returning,8,452.73,8.2,Meme Marketing,0,1,Private Label,1
1796,Delhi,35-44,New,8,259.79,8.84,Influencer,0,0,Grocery,0
1797,Jaipur,25-34,New,5,508.61,12.05,Referral,0,0,Personal Care,1
1798,Delhi,25-34,New,10,581.79,8.96,Festival Offer,0,1,Household,1
1799,Jaipur,25-34,New,7,599.29,8.13,Influencer,1,1,Household,1
1800,Mumbai,18-24,New,4,494.84,9.25,Influencer,0,0,Grocery,0
1801,Jaipur,18-24,New,9,420.12,6.83,Meme Marketing,1,1,Private Label,1
1802,Chennai,25-34,Returning,7,419.77,7.73,Uncle Ji,0,0,Snacks,0
1803,Bangalore,18-24,Returning,9,482.25,10.28,Influencer,0,0,Household,0
1804,Surat,18-24,Returning,7,223.08,9.08,Uncle Ji,1,1,Snacks,1
1805,Chennai,25-34,Returning,2,496.63,11.95,Uncle Ji,0,0,Private Label,1
1806,Bangalore,45+,Returning,9,361.72,9.2,Meme Marketing,0,1,Grocery,1
1807,Hyderabad,25-34,New,1,685.14,6.93,Influencer,0,1,Private Label,1
1808,Chennai,18-24,Returning,7,383.94,6.42,Festival Offer,1,0,Personal Care,0
1809,Hyderabad,18-24,New,3,443.34,10.3,Meme Marketing,1,1,Private Label,1
1810,Delhi,45+,Returning,5,437.37,7.24,Meme Marketing,0,0,Grocery,1
1811,Delhi,18-24,New,4,336.94,7.1,Referral,1,0,Grocery,1
1812,Mumbai,18-24,Returning,5,474.88,8.03,Festival Offer,1,1,Private Label,1
1813,Jaipur,25-34,New,4,461.05,10.29,Meme Marketing,1,1,Grocery,0
1814,Chennai,25-34,New,2,542.74,8.25,Referral,0,0,Personal Care,1
1815,Hyderabad,25-34,Returning,3,506.45,7.54,Uncle Ji,1,0,Snacks,0
1816,Bangalore,18-24,New,7,442.46,10.62,Festival Offer,0,0,Private Label,1
1817,Delhi,18-24,Returning,1,321.75,10.36,Festival Offer,0,0,Grocery,0
1818,Jaipur,45+,Returning,9,325.23,11.3,Uncle Ji,0,1,Snacks,0
1819,Delhi,18-24,Returning,5,618.84,10.83,Zepto Pass,1,0,Personal Care,1
1820,Bangalore,25-34,Returning,4,430.46,10.39,Festival Offer,1,0,Private Label,1
1821,Jaipur,35-44,Returning,3,669.19,7.67,Zepto Pass,1,1,Grocery,1
1822,Jaipur,25-34,New,7,321.81,9.79,Uncle Ji,1,0,Snacks,1
1823,Hyderabad,25-34,Returning,3,683.26,10.62,Influencer,1,0,Personal Care,1
1824,Hyderabad,18-24,Returning,3,306.78,11.58,Zepto Pass,1,1,Household,0
1825,Chennai,25-34,Returning,6,367.39,9.06,Meme Marketing,0,0,Grocery,1
1826,Chennai,35-44,New,8,473.06,8.06,Festival Offer,1,1,Personal Care,1
1827,Pune,45+,Returning,5,539.7,7.47,Zepto Pass,0,0,Snacks,1
1828,Surat,18-24,Returning,5,501.37,10.27,Festival Offer,1,0,Private Label,1
1829,Pune,18-24,Returning,7,190.43,7.8,Uncle Ji,1,0,Snacks,1
1830,Mumbai,45+,Returning,5,351.31,8.96,Influencer,1,0,Private Label,1
1831,Delhi,35-44,New,5,282.54,7.48,Uncle Ji,1,0,Personal Care,1
1832,Chennai,35-44,Returning,3,254.24,8.56,Influencer,0,0,Personal Care,1
1833,Hyderabad,18-24,Returning,10,418.05,9.46,Festival Offer,1,0,Snacks,1
1834,Bangalore,25-34,Returning,4,166.61,9.2,Zepto Pass,0,0,Snacks,1
1835,Hyderabad,35-44,Returning,7,539.99,9.91,Meme Marketing,1,0,Private Label,0
1836,Delhi,25-34,New,6,509.37,6.74,Meme Marketing,0,1,Grocery,0
1837,Pune,25-34,Returning,4,614.33,8.63,Uncle Ji,1,1,Snacks,1
1838,Hyderabad,18-24,Returning,7,292,8.09,Festival Offer,1,1,Grocery,0
1839,Surat,25-34,Returning,6,303.81,7.33,Influencer,1,1,Grocery,1
1840,Mumbai,18-24,Returning,3,546.26,7.68,Zepto Pass,1,0,Grocery,1
1841,Delhi,25-34,New,12,555.34,7.46,Influencer,0,1,Personal Care,1
1842,Pune,45+,Returning,8,581.84,9.32,Influencer,1,1,Personal Care,1
1843,Surat,25-34,New,3,558.5,9.4,Influencer,0,0,Grocery,0
1844,Bangalore,35-44,Returning,8,446.3,10.11,Festival Offer,1,0,Grocery,1
1845,Pune,18-24,Returning,6,364.79,9.29,Zepto Pass,1,0,Personal Care,1
1846,Jaipur,25-34,Returning,7,508.2,9.04,Festival Offer,0,0,Private Label,1
1847,Surat,45+,Returning,5,366.98,8.92,Influencer,1,0,Household,1
1848,Surat,18-24,Returning,7,432.63,9.81,Festival Offer,1,1,Snacks,0
1849,Mumbai,18-24,Returning,10,374.19,5.64,Meme Marketing,0,1,Grocery,1
1850,Delhi,25-34,Returning,4,452,8.71,Uncle Ji,1,0,Personal Care,1
1851,Bangalore,18-24,New,4,569.05,9.28,Referral,1,1,Grocery,0
1852,Mumbai,35-44,New,5,378.07,11.48,Influencer,1,0,Grocery,1
1853,Pune,45+,New,5,359.83,7.13,Meme Marketing,1,1,Grocery,1
1854,Mumbai,25-34,Returning,5,407.26,7.08,Festival Offer,0,1,Grocery,1
1855,Surat,18-24,New,14,278.52,5.39,Meme Marketing,0,1,Private Label,1
1856,Delhi,25-34,Returning,10,499.69,6.71,Uncle Ji,1,1,Snacks,1
1857,Chennai,35-44,Returning,7,433.98,8.57,Uncle Ji,0,0,Snacks,1
1858,Mumbai,18-24,Returning,6,415.75,7.71,Referral,0,0,Personal Care,1
1859,Jaipur,25-34,Returning,2,459.44,7.68,Referral,1,1,Private Label,0
1860,Mumbai,25-34,Returning,3,243.13,8.83,Referral,1,1,Private Label,1
1861,Pune,25-34,New,9,588.08,9.67,Zepto Pass,1,1,Snacks,1
1862,Pune,18-24,Returning,8,357.64,8.82,Zepto Pass,0,1,Personal Care,0
1863,Bangalore,35-44,Returning,3,375.03,8.84,Meme Marketing,0,1,Private Label,1
1864,Pune,18-24,New,7,523.8,9.41,Festival Offer,1,1,Personal Care,1
1865,Hyderabad,18-24,Returning,7,493.35,6.05,Uncle Ji,1,1,Snacks,0
1866,Delhi,35-44,Returning,4,659.86,8.99,Influencer,1,0,Grocery,1
1867,Delhi,35-44,Returning,8,304.18,8.69,Uncle Ji,1,0,Private Label,0
1868,Chennai,18-24,New,10,307.48,8.79,Zepto Pass,1,1,Personal Care,0
1869,Chennai,18-24,Returning,12,276.5,7.92,Meme Marketing,1,0,Grocery,0
1870,Delhi,18-24,New,5,436.02,8.49,Influencer,0,1,Snacks,0
1871,Jaipur,18-24,New,6,387.53,9.4,Referral,1,0,Household,0
1872,Chennai,18-24,Returning,7,336.56,11.21,Referral,1,0,Private Label,0
1873,Bangalore,18-24,Returning,6,412.12,6.26,Zepto Pass,0,1,Private Label,0
1874,Pune,25-34,Returning,6,296.14,9.66,Meme Marketing,1,0,Personal Care,1
1875,Delhi,35-44,New,4,605.51,10.63,Festival Offer,0,0,Snacks,1
1876,Surat,25-34,Returning,7,336.09,6.89,Uncle Ji,1,0,Snacks,1
1877,Chennai,25-34,Returning,3,351.46,8.53,Zepto Pass,0,1,Private Label,0
1878,Delhi,18-24,New,6,133.57,9.21,Festival Offer,1,1,Private Label,0
1879,Hyderabad,45+,Returning,5,222.54,11.81,Festival Offer,1,1,Personal Care,0
1880,Mumbai,35-44,New,4,349.44,12.06,Uncle Ji,0,0,Personal Care,1
1881,Pune,35-44,Returning,2,383.34,6.89,Influencer,1,1,Household,1
1882,Delhi,35-44,Returning,6,506.33,8.35,Uncle Ji,0,0,Grocery,1
1883,Mumbai,45+,New,8,240.53,9.1,Influencer,1,0,Personal Care,0
1884,Chennai,25-34,New,7,474.26,9.63,Festival Offer,1,0,Grocery,1
1885,Mumbai,18-24,New,2,494.9,9.1,Meme Marketing,1,0,Private Label,1
1886,Pune,25-34,New,11,501.23,7.38,Zepto Pass,1,0,Household,1
1887,Delhi,35-44,Returning,9,544.28,7.31,Uncle Ji,1,0,Household,0
1888,Hyderabad,35-44,Returning,6,280.57,6.49,Meme Marketing,0,0,Household,0
1889,Jaipur,25-34,New,7,484.95,5.77,Meme Marketing,0,1,Snacks,1
1890,Chennai,18-24,New,8,631.82,6.45,Uncle Ji,1,0,Private Label,0
1891,Delhi,25-34,Returning,7,588.03,10.54,Referral,1,1,Snacks,1
1892,Pune,45+,Returning,3,647.03,9.87,Festival Offer,1,1,Snacks,0
1893,Chennai,25-34,New,6,448.92,9.63,Referral,0,0,Household,0
1894,Bangalore,25-34,New,6,348.98,8.47,Influencer,0,0,Snacks,0
1895,Mumbai,18-24,Returning,6,120,8.74,Meme Marketing,1,1,Private Label,0
1896,Jaipur,25-34,New,8,270.87,8.4,Zepto Pass,0,1,Private Label,1
1897,Pune,35-44,New,7,356.95,6.42,Zepto Pass,1,1,Snacks,0
1898,Bangalore,25-34,Returning,8,378.59,9.77,Meme Marketing,1,1,Private Label,0
1899,Surat,35-44,Returning,1,324.99,10.08,Referral,1,0,Grocery,1
1900,Delhi,25-34,Returning,8,460.75,7.07,Festival Offer,0,0,Snacks,0
1901,Hyderabad,25-34,Returning,4,443.38,7.07,Meme Marketing,1,1,Household,0
1902,Chennai,18-24,Returning,7,424.91,9.33,Influencer,0,1,Household,0
1903,Mumbai,35-44,New,4,514.24,9.31,Meme Marketing,0,1,Private Label,0
1904,Chennai,25-34,Returning,8,363.64,9.9,Uncle Ji,1,1,Private Label,1
1905,Jaipur,25-34,New,5,551.52,10.92,Referral,0,0,Household,0
1906,Delhi,25-34,New,7,275.55,7.21,Uncle Ji,0,1,Grocery,1
1907,Chennai,45+,Returning,5,383.57,8.68,Uncle Ji,0,1,Household,1
1908,Mumbai,18-24,Returning,9,458.23,7.3,Meme Marketing,1,0,Snacks,1
1909,Delhi,35-44,Returning,8,189.76,7.41,Festival Offer,1,0,Household,1
1910,Chennai,18-24,Returning,3,359.53,8.16,Meme Marketing,1,0,Personal Care,0
1911,Hyderabad,25-34,New,4,505.41,10.96,Festival Offer,1,1,Grocery,1
1912,Pune,18-24,New,9,368.72,10.46,Zepto Pass,0,0,Grocery,1
1913,Delhi,25-34,Returning,4,201.29,8.69,Festival Offer,0,0,Household,1
1914,Pune,25-34,Returning,1,313.52,5.57,Uncle Ji,0,0,Personal Care,1
1915,Surat,18-24,Returning,2,258.59,9.39,Meme Marketing,1,0,Snacks,0
1916,Delhi,25-34,Returning,7,479.54,9.35,Zepto Pass,0,0,Household,0
1917,Hyderabad,45+,Returning,4,434.07,7.4,Uncle Ji,1,1,Snacks,0
1918,Pune,18-24,Returning,9,232.62,10.05,Zepto Pass,0,1,Personal Care,1
1919,Bangalore,35-44,New,11,223.44,7.37,Referral,1,1,Household,1
1920,Mumbai,25-34,Returning,5,333.02,10.04,Influencer,1,1,Household,1
1921,Bangalore,25-34,Returning,8,423.75,9.16,Uncle Ji,0,1,Snacks,1
1922,Chennai,18-24,New,5,339.38,6.61,Meme Marketing,1,1,Household,0
1923,Hyderabad,18-24,Returning,7,462.03,8.26,Festival Offer,0,0,Personal Care,0
1924,Bangalore,18-24,New,3,457.87,9.02,Referral,0,0,Household,1
1925,Delhi,18-24,Returning,5,483.88,9.25,Zepto Pass,0,0,Private Label,1
1926,Chennai,18-24,New,6,250.4,10.35,Influencer,1,1,Personal Care,1
1927,Chennai,25-34,Returning,6,386.9,10.54,Festival Offer,0,1,Grocery,1
1928,Bangalore,35-44,New,5,549.05,8.44,Uncle Ji,0,1,Snacks,1
1929,Surat,35-44,Returning,10,339.38,9.64,Influencer,1,1,Personal Care,0
1930,Bangalore,25-34,New,9,322.37,11.21,Referral,0,1,Grocery,0
1931,Surat,18-24,New,6,361.4,7.27,Influencer,1,1,Grocery,0
1932,Hyderabad,18-24,Returning,7,358.39,7.89,Uncle Ji,1,0,Personal Care,1
1933,Mumbai,25-34,Returning,1,434.58,6.32,Referral,0,1,Grocery,0
1934,Bangalore,18-24,New,3,350.22,7.85,Zepto Pass,0,1,Grocery,0
1935,Jaipur,25-34,New,3,177.62,9.11,Uncle Ji,1,1,Private Label,1
1936,Surat,25-34,Returning,14,562.24,5.63,Influencer,0,0,Household,1
1937,Bangalore,25-34,Returning,4,480.77,9.46,Uncle Ji,0,1,Private Label,0
1938,Pune,25-34,Returning,6,437.89,8.09,Referral,1,0,Household,0
1939,Delhi,35-44,New,7,408.7,8.71,Influencer,1,1,Grocery,1
1940,Jaipur,35-44,Returning,4,381.28,7.05,Zepto Pass,0,1,Household,1
1941,Jaipur,25-34,New,5,324,8.65,Festival Offer,0,0,Private Label,1
1942,Surat,45+,New,2,194.69,11.32,Meme Marketing,0,0,Snacks,1
1943,Pune,45+,Returning,7,615.29,8.2,Zepto Pass,0,1,Snacks,0
1944,Pune,25-34,Returning,6,422.51,5.48,Uncle Ji,1,1,Household,1
1945,Chennai,25-34,Returning,6,226.67,10.62,Meme Marketing,0,1,Snacks,1
1946,Surat,25-34,New,10,296.86,9.61,Festival Offer,1,1,Personal Care,1
1947,Mumbai,45+,Returning,6,456.54,8.94,Festival Offer,1,1,Snacks,1
1948,Delhi,35-44,Returning,7,454.14,9.65,Referral,0,0,Household,0
1949,Hyderabad,18-24,Returning,7,330.3,8.92,Festival Offer,0,1,Grocery,0
1950,Jaipur,25-34,New,5,290.66,11.26,Influencer,0,1,Private Label,1
1951,Hyderabad,25-34,New,8,351.33,9.93,Influencer,0,1,Snacks,0
1952,Bangalore,25-34,Returning,6,188.47,8.12,Referral,1,0,Household,1
1953,Bangalore,18-24,Returning,8,362.92,11.04,Festival Offer,1,0,Private Label,1
1954,Hyderabad,35-44,New,5,364.2,11.53,Uncle Ji,0,0,Personal Care,1
1955,Bangalore,25-34,Returning,6,603.2,10.17,Zepto Pass,1,1,Grocery,0
1956,Mumbai,35-44,New,5,365.92,9.41,Meme Marketing,1,0,Private Label,1
1957,Pune,35-44,Returning,7,450.34,7.52,Referral,0,0,Private Label,0
1958,Bangalore,35-44,New,6,611.79,9.83,Festival Offer,1,0,Household,0
1959,Chennai,25-34,Returning,2,291.93,9.38,Uncle Ji,1,0,Personal Care,1
1960,Bangalore,25-34,Returning,4,345.04,8.76,Uncle Ji,0,1,Snacks,0
1961,Delhi,18-24,New,5,355.27,9.85,Meme Marketing,1,1,Personal Care,1
